File1,File2,Similarity_Percent
sc-est2022-agesex-civ.csv,nc-est2022-alldata-h-file05.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-r-file05.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-r-file02.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-p-file06.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-h-file04.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-c-file02.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-h-file08.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-h-file03.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-h-file07.csv,1.1
sc-est2022-agesex-civ.csv,nc-est2022-alldata-c-file07.csv,1.1
sc-est2022-agesex-civ.csv,csa-est2022.csv,4.3
sc-est2022-agesex-civ.csv,prc-cbsa-est2022.csv,4.8
sc-est2022-agesex-civ.csv,prc-csa-est2022.csv,4.5
sc-est2022-agesex-civ.csv,cbsa-est2022.csv,4.5
sc-est2022-alldata6.csv,sc-est2022-agesex-civ.csv,41.2
sc-est2022-alldata6.csv,sc-est2022-alldata5.csv,100.0
sc-est2022-alldata6.csv,NST-EST2022-POPCHG2020_2022.csv,31.0
sc-est2022-alldata6.csv,NST-EST2022-ALLDATA.csv,18.4
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file06.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file02.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file07.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file03.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file07.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file02.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file05.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file04.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file01.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file05.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file06.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file08.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file01.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file03.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file04.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file06.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file01.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file06.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file04.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file01.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-agesex-res.csv,46.2
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file03.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file01.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file07.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file08.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file04.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file02.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file05.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file08.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-n-file03.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file08.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file05.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file05.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-r-file02.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-p-file06.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file04.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file02.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file08.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file03.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-h-file07.csv,1.1
sc-est2022-alldata6.csv,nc-est2022-alldata-c-file07.csv,1.1
sc-est2022-alldata6.csv,csa-est2022.csv,23.8
sc-est2022-alldata6.csv,prc-cbsa-est2022.csv,26.3
sc-est2022-alldata6.csv,prc-csa-est2022.csv,25.0
sc-est2022-alldata6.csv,cbsa-est2022.csv,25.0
sc-est2022-alldata5.csv,sc-est2022-agesex-civ.csv,41.2
sc-est2022-alldata5.csv,sc-est2022-alldata6.csv,100.0
sc-est2022-alldata5.csv,NST-EST2022-POPCHG2020_2022.csv,31.0
sc-est2022-alldata5.csv,NST-EST2022-ALLDATA.csv,18.4
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file06.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file02.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file07.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file03.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file07.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file02.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file05.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file04.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file01.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file05.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file06.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file08.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file01.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file03.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file04.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file06.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file01.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file06.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file04.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file01.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-agesex-res.csv,46.2
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file03.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file01.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file07.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file08.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file04.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file02.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file05.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file08.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-n-file03.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file08.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file05.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file05.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-r-file02.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-p-file06.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file04.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file02.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file08.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file03.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-h-file07.csv,1.1
sc-est2022-alldata5.csv,nc-est2022-alldata-c-file07.csv,1.1
sc-est2022-alldata5.csv,csa-est2022.csv,23.8
sc-est2022-alldata5.csv,prc-cbsa-est2022.csv,26.3
sc-est2022-alldata5.csv,prc-csa-est2022.csv,25.0
sc-est2022-alldata5.csv,cbsa-est2022.csv,25.0
NST-EST2022-POPCHG2020_2022.csv,sc-est2022-agesex-civ.csv,16.1
NST-EST2022-POPCHG2020_2022.csv,sc-est2022-alldata6.csv,31.0
NST-EST2022-POPCHG2020_2022.csv,sc-est2022-alldata5.csv,31.0
NST-EST2022-POPCHG2020_2022.csv,NST-EST2022-ALLDATA.csv,20.7
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file06.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file02.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file07.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file03.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file07.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file02.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file05.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file04.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file01.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file05.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file06.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file08.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file01.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file03.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file04.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file06.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file01.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file06.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file04.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file01.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-agesex-res.csv,14.8
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file03.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file01.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file07.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file08.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file04.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file02.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file05.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file08.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-n-file03.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file08.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file05.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file05.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-r-file02.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-p-file06.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file04.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file02.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file08.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file03.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-h-file07.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,nc-est2022-alldata-c-file07.csv,0.0
NST-EST2022-POPCHG2020_2022.csv,csa-est2022.csv,15.2
NST-EST2022-POPCHG2020_2022.csv,prc-cbsa-est2022.csv,16.1
NST-EST2022-POPCHG2020_2022.csv,prc-csa-est2022.csv,15.6
NST-EST2022-POPCHG2020_2022.csv,cbsa-est2022.csv,15.6
NST-EST2022-ALLDATA.csv,sc-est2022-agesex-civ.csv,9.8
NST-EST2022-ALLDATA.csv,sc-est2022-alldata6.csv,18.4
NST-EST2022-ALLDATA.csv,sc-est2022-alldata5.csv,18.4
NST-EST2022-ALLDATA.csv,NST-EST2022-POPCHG2020_2022.csv,20.7
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file06.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file02.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file07.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file03.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file07.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file02.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file05.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file04.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file01.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file05.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file06.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file08.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file01.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file03.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file04.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file06.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file01.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file06.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file04.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file01.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-agesex-res.csv,8.5
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file03.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file01.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file07.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file08.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file04.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file02.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file05.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file08.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-n-file03.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file08.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file05.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file05.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-r-file02.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-p-file06.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file04.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file02.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file08.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file03.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-h-file07.csv,0.0
NST-EST2022-ALLDATA.csv,nc-est2022-alldata-c-file07.csv,0.0
NST-EST2022-ALLDATA.csv,csa-est2022.csv,9.4
NST-EST2022-ALLDATA.csv,prc-cbsa-est2022.csv,9.8
NST-EST2022-ALLDATA.csv,prc-csa-est2022.csv,9.6
NST-EST2022-ALLDATA.csv,cbsa-est2022.csv,9.6
nc-est2022-alldata-n-file06.csv,sc-est2022-agesex-civ.csv,1.1
nc-est2022-alldata-n-file06.csv,sc-est2022-alldata6.csv,1.1
nc-est2022-alldata-n-file06.csv,sc-est2022-alldata5.csv,1.1
nc-est2022-alldata-n-file06.csv,NST-EST2022-POPCHG2020_2022.csv,0.0
nc-est2022-alldata-n-file06.csv,NST-EST2022-ALLDATA.csv,0.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file02.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file07.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file03.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file07.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file02.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file05.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file04.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file01.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file05.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file06.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file08.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file01.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file03.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file04.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file06.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file01.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file06.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file04.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file01.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-agesex-res.csv,1.2
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file03.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file01.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file07.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file08.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file04.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file02.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file05.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file08.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-n-file03.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file08.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file05.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file05.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-r-file02.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-p-file06.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file04.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file02.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file08.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file03.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-h-file07.csv,100.0
nc-est2022-alldata-n-file06.csv,nc-est2022-alldata-c-file07.csv,100.0
nc-est2022-alldata-n-file06.csv,csa-est2022.csv,0.0
nc-est2022-alldata-n-file06.csv,prc-cbsa-est2022.csv,0.0
nc-est2022-alldata-n-file06.csv,prc-csa-est2022.csv,0.0
nc-est2022-alldata-n-file06.csv,cbsa-est2022.csv,0.0
nc-est2022-alldata-p-file02.csv,sc-est2022-agesex-civ.csv,1.1
nc-est2022-alldata-p-file02.csv,sc-est2022-alldata6.csv,1.1
nc-est2022-alldata-p-file02.csv,sc-est2022-alldata5.csv,1.1
nc-est2022-alldata-p-file02.csv,NST-EST2022-POPCHG2020_2022.csv,0.0
nc-est2022-alldata-p-file02.csv,NST-EST2022-ALLDATA.csv,0.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file06.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file07.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file03.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file07.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file02.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file05.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file04.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file01.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file05.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file06.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file08.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file01.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file03.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file04.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file06.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file01.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file06.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file04.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file01.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-agesex-res.csv,1.2
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file03.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file01.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file07.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file08.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file04.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file02.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file05.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file08.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-n-file03.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file08.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file05.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file05.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-r-file02.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-p-file06.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file04.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file02.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file08.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file03.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-h-file07.csv,100.0
nc-est2022-alldata-p-file02.csv,nc-est2022-alldata-c-file07.csv,100.0
nc-est2022-alldata-p-file02.csv,csa-est2022.csv,0.0
nc-est2022-alldata-p-file02.csv,prc-cbsa-est2022.csv,0.0
nc-est2022-alldata-p-file02.csv,prc-csa-est2022.csv,0.0
nc-est2022-alldata-p-file02.csv,cbsa-est2022.csv,0.0
nc-est2022-alldata-p-file07.csv,sc-est2022-agesex-civ.csv,1.1
nc-est2022-alldata-p-file07.csv,sc-est2022-alldata6.csv,1.1
nc-est2022-alldata-p-file07.csv,sc-est2022-alldata5.csv,1.1
nc-est2022-alldata-p-file07.csv,NST-EST2022-POPCHG2020_2022.csv,0.0
nc-est2022-alldata-p-file07.csv,NST-EST2022-ALLDATA.csv,0.0
